,article_id,feed_article_id,article_group_id,feed_source,title,momentum 
2425,2758444350,9.6925E+17,2758444348,gnip_twitter,"Looks bad that @MitreCorp blocked me. Why aren't they explaining why only UScitizens allowed to participate in @boyscouts @GirlScouts STEM event. Violation of BSA policy-Citizenship NOT required of youth or adults to become members of the Boy Scouts of America."" @washingtonpost https://t.co/kylX8fxzvv",
2426,2758400699,9.69243E+17,2758400692,gnip_twitter,@WashingtonPost trying to get @Mitrecorp to respond with why only US citizens are allowed at Scout Engineering Day Event. They've blocked me. Goes against @boyscouts policy which states-Citizenship is not required of youth or adults to become members of the Boy Scouts of America. https://t.co/6cMuYwje4s,
2427,2758388605,9.69242E+17,2758388603,gnip_twitter,"Is @MitreCorp #bigoted and #racist? Check out this STEM ""Scout Engineering Day"" event sponsored by #Mitre. @boyscouts policy states: ""Citizenship is *not* required of youth or adults to become members of the Boy Scouts of America."" @girlscouts #SEDAY #ScoutEngineeringDay https://t.co/QGH2LH7vbh",
2428,2758388602,9.69241E+17,2758388597,gnip_twitter,".@MitreCorp making BIGOTED political statements? Why can't green card holders attend Scout Engineering Day event? @BoyScout policy states: ""Citizenship is *not* required of youth or adults to become members of the Boy Scouts of America."" @girlscouts #Mitre https://t.co/GwMDJew1Qg",
2429,2758383050,9.6924E+17,2758383048,gnip_twitter,"Is @MitreCorp making a bigoted political statement by refusing to allow even scouts that are green card holders to attend their Scout Engineering Day event? @BoyScout policy states: ""Citizenship is *not* required of youth or adults to become members of the Boy Scouts of America."" https://t.co/GSNS2QTJlr",
2430,2758891083,_33444147678,2758878095,moreover,'It's a mess': Canadian stocks under a cloud of uncertainty as Trump proposes steel tariffs,4.64
2431,2758878097,33444085729,2758878095,moreoverblog,'It's a mess': Canadian stocks under a cloud of uncertainty as Trump proposes steel tariffs,4.64
2432,2758524833,_33441899758,2755382892,moreover,"At some California hospitals, fewer than half of workers get the flu shot",73.6
2433,2758794297,_33443568896,2755382892,moreover,Big variations in flu vaccinations among hospital workers,73.6
2434,2758381006,9.6924E+17,2758381004,gnip_twitter,@MITREcorp concerned on your lack of response as to why only scouts that are US citizens are allowed to participate in your Scout Engineering Day event. NOT @BoyScouts policy! @girlscouts #Seday #ScoutEngineeringDay https://t.co/d6bMS2EcBM,
2435,2758270248,9.69224E+17,2758270245,gnip_twitter,"Something funny going on at @MITREcorp? Flyer I received for their ""Scout Engineering Day"" event claims that only US Citizens can attend. This IS NOT @BoyScouts policy, which states: ""Citizenship is not required of youth or adults to become members of the Boy Scouts of America."" https://t.co/EWcJkcUFax",
2436,2758907674,_33444286064,2758878095,moreover,'It's a mess': Canadian stocks under a cloud of uncertainty as Trump proposes steel tariffs,4.64
2437,2758887148,_33444153628,2758878095,moreover,'It's a mess': Canadian stocks under a cloud of uncertainty as Trump proposes steel tariffs,4.64
2438,2758220185,9.69216E+17,2758220183,gnip_twitter,"@MITREcorp Scouts open to all regardless of citizenship. @GirlScouts @boyscouts are you supporting this ""US citizen"" only event? https://t.co/3xF5ZT2eVg",
2439,2758209581,9.69213E+17,2758209577,gnip_twitter,"@MITREcorp Being told that an upcoming scouting event you're hosting is ""Open to U.S. Citizens ONLY"" If true then, you're an offensive bunch of bigoted fools. I wouldn't let my scout anywhere near your organization. Scouting DOESN'T CHECK CITIZENSHIP for its members.",
2440,2758956627,122189_56412,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2441,2758946991,30965_235666,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2442,2758946989,2280_618381,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2443,2758947025,135984_433136,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2444,2758955486,75327_569461,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2445,2758946988,117696_347735,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2446,2757822815,30923_327209,2757822813,opoint,1 October survivor's phone call changed her life,53.98
2447,2758947026,31593_380339,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2448,2758946994,114119_727048,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2449,2758940713,117077_269826,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2450,2758955487,28088_1685507,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2451,2758940710,35667_216327,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2452,2758955485,31482_384549,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2453,2758959694,33444672471,2758940703,moreoverblog,NASA launches advanced weather satellite for western US,235.51
2454,2758946993,121523_344094,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2455,2758940711,31325_439789,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2456,2758950640,113897_1280109,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2457,2758946992,35438_94112,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2458,2758947006,17303_1747744,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2459,2758949065,124016_23637,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2460,2758949061,117007_133065,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2461,2758940708,31457_439961,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2462,2758959695,30956_493446,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2463,2758947011,533_3408178,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2464,2758956629,117441_220186,2758940703,opoint,NASA launches advanced weather satellite for western US National More â†’ AP National News Video More â†’,235.51
2465,2758950641,117592_118697,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2466,2758946961,25766_1631438,2758940703,opoint,NASA launches advanced weather satellite for western US,235.51
2467,2758837303,115073_16386,2758837301,opoint,"Mayo Clinic is strong, well-positioned for future",0
2468,2758803326,_33443572110,2758803324,moreover,"Looking for Texas Rangers tickets, bobblehead promo nights?You just got served",6.57
2469,2758730954,_33443143786,2758730952,moreover,Healthgrades announces 2018 top hospitals list,0
2470,2757636936,525_2035909,2757636934,opoint,"Spotify, Other Unprofitable IPOs March to Market; Activist to Eye Lowe's--ICYMI",15.12
2471,2758252149,_33440366709,2758252147,moreover,Mortality Reviews Show Arizona Blames Corizon Health For Inmate Deaths,28.29
2472,2758802930,_33443612205,2758802928,moreover,Degree of Backrest Elevation May Have Little Impact on Pressure Injury Prevention,21.54
2473,2758759357,_33443325159,2758744625,moreover,You can do better financially by doing good,65.14
2474,2758732115,22991_1297115,2758744625,opoint,YOUR MONEY-You can do better financially by doing good,65.14
2475,2758911956,_33444320138,2758744625,moreover,Your Money: You can do better financially by doing good,65.14
2476,2758814585,_33443657061,2758744625,moreover,YOUR MONEY-You can do better financially by doing good,65.14
2477,2758744627,_33443241457,2758744625,moreover,Your Money: You Can Do Better Financially by Doing Good,65.14
2478,2758812014,102664_512491,2758812012,opoint,"BMW gives PG&E customers $10,000 electric-car discount",49.36
2479,2758856998,_33443925666,2758856996,moreover,"Dennis McCarthy: Many thanks to Sister Rose, whose divine connection helped many",26.41
2480,2758428431,_33441256709,2758419704,moreover,It'll Take $94 Billion for These Companies to Go 100% Green,60.4
2481,2758835797,_33443823350,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2482,2758835788,_33443796821,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2483,2758835798,_33443812605,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2484,2758835792,_33443802825,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2485,2758831099,_33443784970,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2486,2758829519,_33443779446,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2487,2758835790,_33443805189,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2488,2758829517,_33443778845,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2489,2758835278,_33443816278,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2490,2758830150,_33443782078,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2491,2758831875,_33443791743,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2492,2758831874,_33443793678,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2493,2758840488,_33443847248,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2494,2758840024,_33443840757,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2495,2758835793,_33443799499,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2496,2758831097,_33443789190,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2497,2758829518,_33443779598,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2498,2758831098,_33443788638,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2499,2758831093,_33443785184,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2500,2758831121,_33443790882,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2501,2758830149,_33443781429,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2502,2758835791,_33443821378,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2503,2758835789,_33443803699,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2504,2758831873,_33443791359,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2505,2758876468,_33444092252,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2506,2758835787,_33443806421,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2507,2758835277,_33443802694,2759133680,moreover,Holtec proposal to store spent nuclear fuel advances,43.03
2508,2758442934,_33441352150,2758442932,moreover,This Solar CEO Relies on Imports and Remains Unfazed by the Solar Tariff; Here's Why,22.56
2509,2758474464,28091_1275201,2758474462,opoint,Renewable energy now produces 25 percent of electricity in Minnesota,188.06
2510,2757875768,27976_345745,2757446556,opoint,"Why Lowe's Companies, Frontier Communications, and Stratasys Slumped Today",34.07
2511,2757830766,208423_486149,2757446556,opoint,"Why Lowe's Companies, Frontier Communications, and Stratasys Slumped Today",34.07
2512,2758671172,_33442803144,2758671170,moreover,Texas Rangers Release Promotion Schedule & Tickets Specials For 2018,32.22
2513,2758409449,21889_1304652,2758409447,opoint,"Citing tax savings, Entergy proposes cutting utility bills",14.46
2514,2758945709,_33444540183,2758945707,moreover,Texas Rangers announce 2018 promotions schedule and ticket specials,0
2515,2758119039,_33439491936,2758119037,moreover,Investor-Owned Utilities Salivate Over Trump's Idea to Splinter TVA And BPA,33.75
2516,2757879775,_33437186791,2756216614,moreover,"Innovators from Starbucks, Microsoft, T-Mobile, and LO3 to Speak at E Design 2020 Conference in April",1.16
2517,2758727658,102664_512458,2758566119,opoint,Russia accused of roiling US. energy policy with Facebook,427.79
2518,2758182258,_33439916488,2758182256,moreover,"#TBT: Virtualization, small cells at MWC '13; Wi-Fi takes to the skies ... this week in 2013",4.95
2519,2758813373,_33443663833,2758809327,moreover,Russians used social media to stir divisions on U.S. energy ...,201.25
2520,2758947199,_33444589368,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2521,2758825434,_33443735545,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2522,2758811507,_33443656445,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy -lawmakers,201.25
2523,2758819187,_33443704767,2758809327,moreover,Russians Used Social Media to Stir Divisions on U.S. Energy Policy: Lawmakers,201.25
2524,2758825426,_33443713019,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2525,2758840113,_33443843077,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2526,2758848055,_33443876704,2758809327,moreover,Russians used social media to stir divisions on US energy policy: lawmakers,201.25
2527,2758848057,_33443886826,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2528,2758825431,33443750564,2758809327,moreoverblog,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2529,2758827868,_33443761959,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2530,2758821014,_33443724412,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2531,2758819188,_33443707537,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2532,2758831168,_33443789931,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2533,2758811508,_33443658847,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2534,2758825432,_33443750180,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2535,2758826419,_33443764351,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2536,2758836443,_33443811514,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2537,2758825427,_33443725924,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2538,2758880609,_33444124757,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy: lawmakers,201.25
2539,2758809329,_33443643124,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy -lawmakers,201.25
2540,2758841893,_33443850359,2758809327,moreover,Russians used social media to stir divisions on U.S. energy policy,201.25
2541,2758661240,_33442728967,2758661238,moreover,"State too cozy with Bayou Bridge pipeline owners, environmental groups say",24.43
2542,2758549390,_33442062649,2758549388,moreover,Altice USA Preps for Braodband Speed Wars,7.36
2543,2758863150,_33443996875,2758858123,moreover,Equifax Data Breach Affected 2.4 Million More Consumers,263.99
2544,2758629410,196555_2837,2758629408,opoint,Here's How Commuter Costs Stack Up in Redfin's Top 10 Transit Systems,30.08
2545,2757738884,_33435494230,2757738882,moreover,"On Rare Disease Day, experts say 'Don't give up'",25.66
2546,2758837470,_33443809966,2758818328,moreover,U.S. trade group urges halt to further LNG export applications,15.63
2547,2758461765,_33441469662,2758461763,moreover,Placed now offers open-source mobile location data for businesses,35.74
2548,2758818330,_33443704935,2758818328,moreover,U.S. trade group urges halt to further LNG export applications,15.63
2549,2757809790,14654_207206,2757809788,opoint,UC Davis Sees Spike In Pediatric Marijuana Emergency Room Cases,33.01
2550,2758613771,192225_29372,2758524008,opoint,U.S. car sales fall sharply in February,74.99
2551,2758605883,572_3215984,2758524008,opoint,U.S. car sales fall sharply in February,74.99
2552,2758805242,12_2225920,2758805240,opoint,CVS's Potentially Huge Bond Sale May Resuscitate Ailing Market,37.7
2553,2758902925,33444272764,2758805240,moreoverblog,Will huge CVS bond sale revive ailing market?,37.7
2554,2758812516,_33443661677,2758805240,moreover,CVS's Potentially Huge Bond Sale May Resuscitate Ailing Market,37.7
2555,2758237773,33440273954,2758237771,moreoverblog,#AHCJ18 panel to examine impact of hospital consolidations on costs,12.74
2556,2758244324,33440319184,2758237771,moreoverblog,#AHCJ18 panel to examine impact of hospital consolidations on costs,12.74
2557,2757774748,307_2608149,2757774746,opoint,ELIZABETH WILLIAMS,0.62
2558,2758549887,33442078003,2758549884,moreoverblog,"Wayne LaPierre, NRA Chief: 5 Fast Facts You Need to Know",4.64
2559,2758173032,_33439860172,2758173030,moreover,"Tom Steyer, pushing Donald Trump's impeachment, to call out Democrats and Republicans",33.41
2560,2757903654,28400_189428,2757903652,opoint,Will the Supreme Court silence nurses?,40.81
2561,2757870280,28400_189424,2757870278,opoint,Nocturnists share powerful stories of love,17.9
2562,2759598160,20632_1811086,2758850142,opoint,BRIEF-Equifax Posts Q4 Adjusted Earnings Per Share $1.39,4.64
2563,2758850144,_33443914921,2758850142,moreover,BRIEF-Equifax Posts Q4 Adjusted Earnings Per Share $1.39,4.64
2564,2758651818,28136_1523919,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2565,2758666194,21889_1304795,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2566,2758651817,_33442690201,2758651781,moreover,White House budget director weighs in on Medicaid expansion,25.08
2567,2758651812,14624_1531443,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2568,2758651794,28151_1328973,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2569,2758651793,25753_1058898,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2570,2758651826,28144_1254772,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2571,2758651809,28141_1206092,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2572,2758662360,_33442754845,2758651781,moreover,White House budget director weighs in on Medicaid expansion,25.08
2573,2758651802,28288_1257044,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2574,2758805107,117483_121449,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2575,2758651811,546_1200353,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2576,2758651807,128192_95998,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2577,2758723812,121883_791065,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2578,2758671799,307_2608651,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2579,2758651796,_33442688028,2758651781,moreover,White House budget director weighs in on Medicaid expansion,25.08
2580,2758651828,24566_1597781,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2581,2758671798,35171_334929,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2582,2758651834,117915_398499,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2583,2758666205,14576_1414545,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2584,2758651783,25809_1020361,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2585,2758657495,124725_343557,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2586,2758657486,31187_467663,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2587,2758651808,326_2368152,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2588,2758651800,39680_895983,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2589,2758681938,117286_35722,2758651781,opoint,White House budget director comments on Virginia Medicaid expansion,25.08
2590,2758666199,39692_479123,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2591,2758651829,_33442678664,2758651781,moreover,White House budget director weighs in on Medicaid expansion,25.08
2592,2758651791,28403_1297015,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2593,2758651789,27974_1155753,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2594,2758681939,134923_109416,2758651781,opoint,White House budget director weighs in on Va. Medicaid expansion,25.08
2595,2758651825,25746_1221039,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2596,2758651806,24572_1051720,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2597,2758746060,_33443240527,2758746058,moreover,Just Energy Group Closes On Acquisition Of EdgePower Inc.,0
2598,2758746063,_33443237163,2758746061,moreover,"NRG CEO Sees ""Opportunities"" For Retail Growth From Forecast Volatility After Share Buybacks, Capital Allocation Focus Will Be On Attractive Acquisitions In Retail NRG Reports Retail Customer Growth NRG To Sell Boston Energy Trading and Marketing LLC Reco",0
2599,2758651803,28260_1043594,2758651781,opoint,White House budget director weighs in on Medicaid expansion,25.08
2600,2758769501,_33443403769,2758769499,moreover,"In New Commercial, Tom Steyer Wants To Know Why Trump Is Still President: We Have Answers",30.34
2601,2758391326,33441059602,2758391324,moreoverblog,Advanced GOES satellites launched to improve weather forecasting,79.98
2602,2758901792,_33444254758,2758391324,moreover,GOES-S weather satellite launched,79.98
2603,2758429970,_33441230404,2758391324,moreover,Advanced GOES satellites to improve weather f...,79.98
2604,2758708393,_33443028267,2758708391,moreover,Dem Activist Arrested for Sending Threatening Letters with White Powder to Donald Trump Jr.,168.48
2605,2758210500,33440062560,2758210498,moreoverblog,Another Republican pushes Holocaust myths to bash gun control measures,110.48
2606,2758294911,_33440540122,2758198756,moreover,NRG's losses widened in 2017,13.98
2607,2757802913,550_3006766,2757802911,opoint,Market Fails To Appreciate Oclaro's Growth,13.57
2608,2758639649,147_4429501,2758639647,opoint,U.S. natural gas trade groups says steel import tariffs may delay new projects,21.05
2609,2758220747,13395_3225009,2758196115,opoint,Huawei distances itself from CEO comments after he goes off-script and rages over US snub,74.84
2610,2758595828,835_1429796,2758595826,opoint,ADP Offers 6% of Workforce Early Retirement,2.92
2611,2758608846,_33442447094,2758595826,moreover,ADP Offers 6% of Workforce Early Retirement,2.92
2612,2758608842,_33442448655,2758595826,moreover,ADP Offers 6% of Workforce Early Retirement,2.92
2613,2758623347,52044_64992,2758595826,opoint,ADP Offers 6% of Workforce Early Retirement,2.92
2614,2758633800,103324_22090,2758595826,opoint,ADP Offers 6% of Workforce Early Retirement,2.92
2615,2758586348,20632_1810689,2758595826,opoint,ADP Offers 6% of Workforce Early Retirement,2.92
2616,2758591386,37015_5217283,2758595826,opoint,ADP Offers 6% of Workforce Early Retirement,2.92
2617,2758666808,_33442791926,2758666806,moreover,"We compared salads from McDonald's, Burger King, Chick-fil-A, and Wendy's - and the results were shocking (MCD, QSR)",1.49
2618,2758500171,_33441716668,2758500169,moreover,Starbucks' latest macchiato sounds like drinkable Nutella,0
2619,2757915126,_33437616195,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2620,2757970985,_33438233526,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2621,2757972499,_33438263130,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2622,2757968833,_33438207111,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2623,2757968834,_33438196875,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2624,2757989419,_33438448894,2757915124,moreover,"After chicken panic, KFC faces gravy shortage in U.K.",150.92
2625,2758211456,_33440051686,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2626,2757966383,_33438156372,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2627,2757990720,_33438434532,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2628,2757966384,_33438153189,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2629,2758187381,_33439917803,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2630,2757968835,_33438205288,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2631,2757970987,_33438235609,2757915124,moreover,"First a chicken panic, now KFC facing...",150.92
2632,2757970005,_33438215191,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2633,2757968837,_33438203979,2757915124,moreover,"Nation-World First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2634,2757977856,_33438315259,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2635,2758515091,_33441809116,2757915124,moreover,"After chicken panic, KFC faces gravy shortage in U.K.",150.92
2636,2757968836,_33438206778,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2637,2757970986,_33438238893,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2638,2757977854,_33438325664,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2639,2757972500,_33438253567,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2640,2757966382,_33438171609,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2641,2757977855,_33438317320,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2642,2757977857,_33438326364,2757915124,moreover,"First a chicken panic, now KFC facing U.K. gravy shortage",150.92
2643,2758778026,131581_62954,2758778024,opoint,15 hospitals seeking RCM talent,2.92
2644,2758837180,_33443827455,2758837178,moreover,No free lunch: Burger King owes more taxes to Arkansas,0
2645,2758170701,202642_320871,2758170699,opoint,Forbes Names ADP One of 'America's Best Employers for Diversity' in 2018,0
2646,2758939003,_33444513157,2758939001,moreover,ERCOT Anticipates Summer Supply Crunch Amid Unit Retirements,23.18
2647,2758843055,_33443854062,2758837178,moreover,No free lunch: Burger King owes more taxes to Arkansas,0
2648,2758241196,28738_873674,2758140669,opoint,The U.S. needs to do a better job training its workers. Here's how,82.93
2649,2759618806,33443898436,2754632546,moreoverblog,Americans still aren't checking their credit reports,194.75
2650,2759625438,174719_3023777,2754632546,opoint,Americans still aren't checking their credit reports,194.75
2651,2758665594,_33442738359,2758665591,moreover,KFC can't shake its menu problems in the UK,11.94
2652,2758216902,18616_1070077,2758216900,opoint,BRIEF-Equifax Says Has Confirmed Identities Of U.S. Consumers Whose Partial Driver's License Information Was Taken,5.23
2653,2758228164,_33440200498,2758216900,moreover,BRIEF-Equifax Says Has Confirmed Identities Of U.S. Consumers Whose Partial Driver's License Information Was Taken,5.23
2654,2758653541,_33442695362,2758653539,moreover,Three Supply Chain Lessons From the KFC Fowl Up,70.49
2655,2758743326,_33443183603,2758653539,moreover,Three Supply Chain Lessons From the KFC Fowl Up,70.49
2656,2758512609,_33441815028,2758512607,moreover,"BNEF, EDF Studies Find Renewables As Important As Natural Gas In Reducing Emission From Power Generation",57.09
2657,2759571571,126271_683391,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2658,2758897512,_33444082097,2758835134,moreover,Equifax Releases Fourth Quarter Results,10.07
2659,2759566032,_33444045996,2758835134,moreover,Equifax Releases Fourth Quarter Results,10.07
2660,2759566028,_33444052522,2758835134,moreover,Equifax Releases Fourth Quarter Results,10.07
2661,2759566167,136631_84294,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2662,2759566168,47745_715746,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2663,2758897545,_33444119360,2758835134,moreover,Equifax Releases Fourth Quarter Results,10.07
2664,2759571517,30840_840252,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2665,2759565962,118308_328506,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2666,2758823280,119827_192102,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2667,2759565968,140798_165706,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2668,2758822984,37015_5218219,2758835134,opoint,Equifax : Releases Fourth Quarter Results,10.07
2669,2759566165,27979_695955,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2670,2759571538,31121_424904,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2671,2759566160,15478_1889006,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2672,2759571570,207756_225348,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2673,2759566166,30949_503145,2758835134,opoint,Equifax Releases Fourth Quarter Results,10.07
2674,2759605913,31023_1121331,2758197150,opoint,Equifax finds additional 2.4 million impacted by 2017 breach,305.21
2675,2759605872,118121_616198,2758197150,opoint,Equifax finds additional 2.4 million impacted by 2017 breach,305.21
2676,2759605912,31504_810409,2758197150,opoint,Equifax finds additional 2.4 million impacted by 2017 breach,305.21
2677,2759606441,114932_369817,2758197150,opoint,Equifax finds additional 2.4 million impacted by 2017 breach,305.21
2678,2759606336,121883_790840,2758197150,opoint,Equifax finds additional 2.4 million impacted by 2017 breach,305.21
2679,2758209011,_33440057884,2758197150,moreover,Equifax finds additional 2.4 million impacted by 2017 breach,305.21
2680,2758863801,49093_1024830,2758863799,opoint,Equifax Board of Directors Declares Quarterly Dividend,9.03
2681,2758760007,_33443335690,2758213053,moreover,6 strategies to avoid getting the flu twice in one season,41.67
2682,2758213055,_33440104696,2758213053,moreover,6 Strategies to Avoid Getting the Flu Twice in One Season,41.67
